strategy,timeframe,composite,sortino,sharpe,calmar,trades_per_day,max_drawdown,total_return,n_trades,length,mult,rsi_window,rsi_lower,rsi_upper,atr_ratio_threshold,garch_window,vol_percentile,k,horizon,max_bars_back,kernel_lookback,kernel_alpha,ema_len,fast_window,slow_window,sl_stop,tp_stop
lorentzian_knn,4h,0.3302932568374512,0.3914213152041568,0.3499136317894528,0.2291688040631754,0.579343365253078,0.2095977762479539,0.2067608971865006,847,,,,,,,,,16,8,500,8,0.5,,,,0.03,
lorentzian_knn,4h,0.3247364432982398,0.4280356484822297,0.3444948265042655,0.1672457865135609,1.0896032831737346,0.2935307951372742,0.2116508785963736,1593,,,,,,,,,16,4,1000,4,0.5,,,,0.03,
lorentzian_knn,4h,0.3241465124501183,0.4280574323012582,0.3441707269714676,0.1655744047939156,1.0861833105335157,0.2962835868852335,0.2114898317354999,1588,,,,,,,,,16,4,1000,4,1.0,,,,0.03,
lorentzian_knn,4h,0.318047884677171,0.4029069279866067,0.3639783782646825,0.1589720000104118,0.5492476060191519,0.319941978119628,0.2198609921312077,803,,,,,,,,,8,4,1000,16,2.0,,,,0.05,
lorentzian_knn,4h,0.3176973985314874,0.4033144923073685,0.3642043276796445,0.1570343443488221,0.5492476060191519,0.3238521925761351,0.2198335590534759,803,,,,,,,,,8,4,1000,16,1.0,,,,0.05,
lorentzian_knn,4h,0.3117246616203364,0.4001948882311534,0.3563305048200153,0.1491585162729014,0.603967168262654,0.3089291232501583,0.1977736436990807,883,,,,,,,,,4,4,1000,16,1.0,,,,0.03,
lorentzian_knn,4h,0.309575504912581,0.4011549569388667,0.3357133742946397,0.1613316994954746,0.9001367989056087,0.3075609021790814,0.2140934483871832,1316,,,,,,,,,16,8,500,4,0.5,,,,0.05,
lorentzian_knn,4h,0.3010720280869055,0.4056732721815259,0.3328492492974652,0.1298264814168518,0.9035567715458276,0.3750759163226183,0.2098151268729605,1321,,,,,,,,,2,4,1000,8,1.0,,,,0.05,
lorentzian_knn,4h,0.2985122302107638,0.3877597529900214,0.3288539966505438,0.1491737667319735,0.7578659370725034,0.3132081556801959,0.2007258522599875,1108,,,,,,,,,4,8,1000,8,1.0,,,,0.05,
lorentzian_knn,4h,0.2973013825568001,0.3685105589988508,0.3265474666067876,0.1731097299174119,0.4295485636114911,0.2610764644279925,0.1937215788452622,628,,,,,,,,,8,8,500,16,1.0,,,,0.05,
lorentzian_knn,4h,0.2972797165871715,0.3941423185525675,0.3244371554770399,0.1409721417434419,1.1265389876880985,0.3296083547399791,0.1995460025390821,1647,,,,,,,,,4,8,1000,4,1.0,,,,0.05,
lorentzian_knn,4h,0.2968961792341842,0.3686467446346085,0.3280408808059922,0.1700840571284772,0.4302325581395348,0.2681834821821044,0.1956390933121834,629,,,,,,,,,8,8,500,16,0.5,,,,0.05,
lorentzian_knn,4h,0.2965285296267218,0.380017621459821,0.3443980977416806,0.1373401724009641,0.5471956224350205,0.3426017497359579,0.2022455263208142,800,,,,,,,,,8,4,1000,16,0.5,,,,0.05,
lorentzian_knn,4h,0.2960352078074179,0.3740700293860176,0.3250712710063128,0.1629527158370566,0.7824897400820794,0.2831407743020815,0.1980449716927385,1144,,,,,,,,,4,8,1000,8,0.5,,,,0.05,
lorentzian_knn,4h,0.2947831426821584,0.3987169831744149,0.3272189180499253,0.1237689133247162,0.9008207934336524,0.3833304546780416,0.2040469046537304,1317,,,,,,,,,2,4,1000,8,2.0,,,,0.05,
lorentzian_knn,4h,0.2944231967184012,0.3644826760166281,0.322306338137192,0.1731274162353077,0.426812585499316,0.2567878292841657,0.1903492912927737,624,,,,,,,,,8,8,500,16,2.0,,,,0.05,
lorentzian_knn,4h,0.2941121992236782,0.3834433213236448,0.3249125426241415,0.1442036930232595,0.7585499316005472,0.3179270118632326,0.196704531019501,1109,,,,,,,,,4,8,1000,8,0.5,,,,0.05,
lorentzian_knn,4h,0.2919235212660082,0.3795014838990161,0.3221112770675989,0.1449651486204067,0.7544459644322845,0.3128370136520741,0.1944335835495374,1103,,,,,,,,,4,8,1000,8,2.0,,,,0.05,
lorentzian_knn,4h,0.2898961546545255,0.3677132444196272,0.3197754663197588,0.1562607233024901,0.6395348837209303,0.2912791287324193,0.1951891141275892,935,,,,,,,,,16,4,500,8,0.5,,,,0.05,
lorentzian_knn,4h,0.2889504907988002,0.3703603610998368,0.30916527682612,0.1601892110367651,1.0075239398084814,0.2772489151040863,0.1901450970019051,1473,,,,,,,,,16,4,500,4,2.0,,,,0.05,
lorentzian_knn,4h,0.287038697059901,0.3718553826666414,0.3057500478621181,0.1552384321153635,1.0376196990424076,0.2652656189305303,0.1754558778496134,1517,,,,,,,,,8,8,500,4,1.0,,,,0.03,
lorentzian_knn,4h,0.2819429732523635,0.3751751757709529,0.3087287942655374,0.1308475488810703,1.1272229822161424,0.3296083547399776,0.1842953067413722,1648,,,,,,,,,4,8,1000,4,2.0,,,,0.05,
lorentzian_knn,4h,0.2816818631518938,0.3616293548800822,0.3019900678954771,0.1547770027707259,1.0047879616963065,0.276577399146838,0.1828377609194637,1469,,,,,,,,,16,4,500,4,1.0,,,,0.05,
lorentzian_knn,4h,0.2812942622515685,0.3651118863936958,0.3333536214605661,0.117478070853068,0.4336525307797537,0.3948821342377178,0.1991988697413557,634,,,,,,,,,16,4,1000,16,2.0,,,,0.05,
lorentzian_knn,4h,0.2776566281214163,0.3622085983929171,0.2976140539586041,0.1449632419222275,1.0376196990424076,0.2727328956639456,0.1680421255283985,1517,,,,,,,,,8,8,500,4,0.5,,,,0.03,
lorentzian_knn,4h,0.2748515368163738,0.3546339982405987,0.3042172470911964,0.1391092113092512,0.7674418604651163,0.3045156546226959,0.1808084705515878,1122,,,,,,,,,8,4,500,8,1.0,,,,0.05,
lorentzian_knn,4h,0.2735005179509907,0.3431765807539028,0.2969532500330192,0.1571463687984129,0.6600547195622435,0.2602303909237088,0.1741667640965575,965,,,,,,,,,8,8,500,8,2.0,,,,0.05,
lorentzian_knn,4h,0.2724301887128224,0.3621008539653785,0.2944737237917953,0.1308257666304413,1.00547195622435,0.3135059024949318,0.1747108778120594,1470,,,,,,,,,8,8,500,4,2.0,,,,0.05,
lorentzian_knn,4h,0.272412745319183,0.355239724958348,0.3159349203932479,0.1184545973928981,0.6094391244870041,0.3306246077043734,0.1663675215607192,891,,,,,,,,,4,4,1000,16,2.0,,,,0.03,
lorentzian_knn,4h,0.2720148859015358,0.3526777594261613,0.3025054693322132,0.1339738044380246,0.7653898768809849,0.3134821646444903,0.1791641463314559,1119,,,,,,,,,8,4,500,8,2.0,,,,0.05,
lorentzian_knn,4h,0.2708720271863938,0.3450491580316985,0.2991636767363324,0.1436775365093824,0.6415868673050615,0.2858729749188902,0.1749770386672805,938,,,,,,,,,16,4,500,8,1.0,,,,0.05,
lorentzian_knn,4h,0.2704740995359351,0.3500850894374512,0.2993725415675565,0.1354276709689588,0.771545827633379,0.3046586865253752,0.1758168091256942,1128,,,,,,,,,8,4,500,8,0.5,,,,0.05,
lorentzian_knn,4h,0.2649456748052862,0.3457017484696879,0.3155955008821239,0.1066210838425794,0.4357045143638851,0.4018283717709809,0.1829993290522741,637,,,,,,,,,16,4,1000,16,1.0,,,,0.05,
lorentzian_knn,4h,0.2617817411887017,0.3280945225373788,0.28397020008523,0.1511762404939372,0.6600547195622435,0.2513607626986334,0.1611416028679955,965,,,,,,,,,8,8,500,8,1.0,,,,0.05,
lorentzian_knn,4h,0.2602654668365815,0.3486645905861064,0.3072109506656682,0.095454484674795,0.4692202462380301,0.4294860831012317,0.174628259040121,686,,,,,,,,,8,4,1000,16,0.5,,,,0.05,
lorentzian_knn,4h,0.2601054588325958,0.3458215317383453,0.2941100935472727,0.1118127269102527,0.698358413132695,0.3606990767869165,0.1716224061464777,1021,,,,,,,,,16,4,1000,8,2.0,,,,0.05,
lorentzian_knn,4h,0.2597860243256364,0.3398308267903513,0.3033381675957232,0.109507477769263,0.560875512995896,0.3731249929932221,0.1740118472830819,820,,,,,,,,,4,4,1000,16,1.0,,,,0.05,
lorentzian_knn,4h,0.2592982976080724,0.3479205371631979,0.2761338709606035,0.1242997381820406,1.265389876880985,0.2999872240850698,0.1579567904827184,1850,,,,,,,,,4,4,500,4,1.0,,,,0.05,
lorentzian_knn,4h,0.2566266321629329,0.3411081221555703,0.2907206240165093,0.1098906536525068,0.6942544459644323,0.3603423834706463,0.16832129044662,1015,,,,,,,,,16,4,1000,8,1.0,,,,0.05,
lorentzian_knn,4h,0.2543676675505037,0.3416852026719438,0.2727400044101269,0.1195719505289604,1.1060191518467852,0.3008990325166391,0.1521129919706385,1617,,,,,,,,,4,8,500,4,0.5,,,,0.05,
lorentzian_knn,4h,0.253164420457457,0.3466451134033931,0.2846049160159856,0.0970830009710135,0.914500683994528,0.393971737689587,0.1622541562917075,1337,,,,,,,,,2,4,1000,8,0.5,,,,0.05,
lorentzian_knn,4h,0.2505817365024982,0.3378342790461839,0.2681522733132979,0.1166744763001174,1.265389876880985,0.3039984786305987,0.1498416376051423,1850,,,,,,,,,4,4,500,4,2.0,,,,0.05,
lorentzian_knn,4h,0.2504224118212756,0.3364344826800064,0.2771375273813417,0.1090245351162352,1.1292749658002736,0.3340824186854805,0.1540927171859368,1651,,,,,,,,,4,8,1000,4,0.5,,,,0.05,
lorentzian_knn,4h,0.2502921835630546,0.3138826730460243,0.281007066478682,0.134789981336801,0.5506155950752394,0.2750293029103752,0.1569860622101901,805,,,,,,,,,4,4,500,16,2.0,,,,0.05,
lorentzian_knn,4h,0.2457467482556238,0.332084553496091,0.2637257925239106,0.1126506303333808,1.2694938440492476,0.3059201644767018,0.1453696770727185,1856,,,,,,,,,4,4,500,4,0.5,,,,0.05,
lorentzian_knn,4h,0.2425850005128334,0.3272726325540989,0.2610052192883509,0.1112479390156287,1.0991792065663477,0.3002307480912152,0.140666310578686,1607,,,,,,,,,4,8,500,4,2.0,,,,0.05,
lorentzian_knn,4h,0.2406859344003284,0.3174615993212193,0.2834384181674689,0.0955658974053333,0.5629274965800274,0.3848411368232661,0.1556749017975336,823,,,,,,,,,4,4,1000,16,0.5,,,,0.05,
lorentzian_knn,4h,0.2385403049381687,0.3040867149108484,0.2666901686621736,0.1229952279172577,0.6833105335157319,0.2715846178653438,0.1406820521725312,999,,,,,,,,,8,8,1000,8,1.0,,,,0.05,
lorentzian_knn,4h,0.2383188811408022,0.3220117178653688,0.2568259507098407,0.1082213626056748,1.0991792065663477,0.3002307480912147,0.1366537003864361,1607,,,,,,,,,4,8,500,4,1.0,,,,0.05,
lorentzian_knn,4h,0.2375125295292258,0.3124796534936172,0.2852668829343565,0.0898020108382401,0.4391244870041039,0.4116331607994175,0.1565137065099562,642,,,,,,,,,16,4,1000,16,0.5,,,,0.05,
lorentzian_knn,4h,0.2317237685176076,0.3093904340260219,0.263949210239079,0.0959427727849172,0.6949384404924761,0.3525044401322478,0.1425254720163691,1016,,,,,,,,,16,4,1000,8,0.5,,,,0.05,
lorentzian_knn,4h,0.23168376552526,0.3141389869955818,0.251960669047037,0.1014665667097208,1.3214774281805746,0.3111023388074428,0.132580336897345,1932,,,,,,,,,2,4,1000,4,2.0,,,,0.05,
lorentzian_knn,4h,0.23168376552526,0.3141389869955818,0.251960669047037,0.1014665667097208,1.3214774281805746,0.3111023388074428,0.132580336897345,1932,,,,,,,,,2,4,1000,4,0.5,,,,0.05,
lorentzian_knn,4h,0.23168376552526,0.3141389869955818,0.251960669047037,0.1014665667097208,1.3214774281805746,0.3111023388074428,0.132580336897345,1932,,,,,,,,,2,4,1000,4,1.0,,,,0.05,
lorentzian_knn,4h,0.2309203307916447,0.3039880762852202,0.2507687213116574,0.1136482796135313,1.0383036935704515,0.2655340725530539,0.1264835963810952,1518,,,,,,,,,8,8,500,4,2.0,,,,0.03,
lorentzian_knn,4h,0.2301591304660009,0.3032445521904744,0.2580019670946283,0.1048690648714087,0.6634746922024624,0.3076142147729346,0.1356301791357763,970,,,,,,,,,8,8,500,8,2.0,,,,0.05,
lorentzian_knn,4h,0.2283645400997444,0.3025153261453071,0.2700255307318419,0.0878358347402302,0.5615595075239398,0.3889907691621127,0.1440628050882777,821,,,,,,,,,4,4,1000,16,2.0,,,,0.05,
lorentzian_knn,4h,0.2236952845632639,0.3050453745258523,0.2473811939099352,0.0915425885998079,1.1839945280437756,0.3311903520048355,0.1270993116392348,1731,,,,,,,,,2,8,1000,4,2.0,,,,0.05,
lorentzian_knn,4h,0.2236952845632639,0.3050453745258523,0.2473811939099352,0.0915425885998079,1.1839945280437756,0.3311903520048355,0.1270993116392348,1731,,,,,,,,,2,8,1000,4,1.0,,,,0.05,
lorentzian_knn,4h,0.2236952845632639,0.3050453745258523,0.2473811939099352,0.0915425885998079,1.1839945280437756,0.3311903520048355,0.1270993116392348,1731,,,,,,,,,2,8,1000,4,0.5,,,,0.05,
lorentzian_knn,4h,0.2209153115755316,0.2828068201786973,0.2452484882211134,0.1140601234590623,0.6580027359781122,0.2608738961419738,0.1246353972962938,962,,,,,,,,,8,8,500,8,0.5,,,,0.05,
lorentzian_knn,4h,0.2184626906454348,0.2847414215160225,0.2476451788313101,0.1009085612987758,0.640218878248974,0.2988919307400516,0.1264102881139934,936,,,,,,,,,16,4,500,8,2.0,,,,0.05,
lorentzian_knn,4h,0.2180827290389705,0.2889888413458633,0.2405277275351904,0.1010962474668937,1.00547195622435,0.2871440218225914,0.1214619357290929,1470,,,,,,,,,16,4,500,4,0.5,,,,0.05,
lorentzian_knn,4h,0.2139358355275113,0.2755981122948707,0.2416924925912581,0.1039628094406188,0.6812585499316005,0.2737154849628974,0.118962650249881,996,,,,,,,,,8,8,1000,8,0.5,,,,0.05,
lorentzian_knn,4h,0.2117436057394676,0.2876659097491438,0.2531511487457226,0.0691063240536445,0.4678522571819425,0.4391012359393828,0.1272161032449112,684,,,,,,,,,8,4,1000,16,2.0,,,,0.05,
lorentzian_knn,4h,0.2029270889745672,0.2709140064346161,0.2309167040354575,0.0842882506336115,0.6607387140902873,0.3156579406446294,0.1109213663361318,966,,,,,,,,,8,8,500,8,0.5,,,,0.05,
lorentzian_knn,4h,0.1939080698795108,0.2762764535507848,0.2134067404817786,0.0645848877155444,1.2900136798905608,0.3568877608348524,0.0955833719616996,1886,,,,,,,,,2,4,500,4,2.0,,,,0.05,
lorentzian_knn,4h,0.1939080698795108,0.2762764535507848,0.2134067404817786,0.0645848877155444,1.2900136798905608,0.3568877608348524,0.0955833719616996,1886,,,,,,,,,2,4,500,4,0.5,,,,0.05,
lorentzian_knn,4h,0.1939080698795108,0.2762764535507848,0.2134067404817786,0.0645848877155444,1.2900136798905608,0.3568877608348524,0.0955833719616996,1886,,,,,,,,,2,4,500,4,1.0,,,,0.05,
lorentzian_knn,4h,0.1928976884532608,0.2536230768526952,0.2270358884769281,0.0777923038970144,0.4500683994528043,0.3269969498392674,0.1058650346677085,658,,,,,,,,,16,4,1000,16,1.0,,,,0.05,
lorentzian_knn,4h,0.1915011967177882,0.2572284287883851,0.2190509338390848,0.0763151501690292,0.6641586867305062,0.31657053927512,0.1003511523827718,971,,,,,,,,,8,8,500,8,1.0,,,,0.05,
lorentzian_knn,4h,0.1897271614398559,0.2497452945959839,0.2226475694000946,0.0767825759381133,0.4528043775649795,0.3185507228165729,0.1016429803659313,662,,,,,,,,,16,4,1000,16,0.5,,,,0.05,
lorentzian_knn,4h,0.186542848024015,0.243774279580405,0.2182699100539361,0.0785072105855741,0.4281805745554035,0.304287771590091,0.0991880647459023,626,,,,,,,,,8,8,500,16,1.0,,,,0.05,
lorentzian_knn,4h,0.1862754085758328,0.2547283407311549,0.224800734634302,0.0564795063102673,0.4671682626538987,0.4412668031802161,0.1036404882704625,683,,,,,,,,,8,4,1000,16,1.0,,,,0.05,
lorentzian_knn,4h,0.1862004033409102,0.2444316833838542,0.2171749812361898,0.0775841187217053,0.4302325581395348,0.3051082952298544,0.0982541731240745,629,,,,,,,,,8,8,500,16,2.0,,,,0.05,
lorentzian_knn,4h,0.1838357534788228,0.2485438940619643,0.2117642942409275,0.0696296919391959,0.8461012311901505,0.3262385984389887,0.0941526747094368,1237,,,,,,,,,4,4,1000,8,0.5,,,,0.05,
lorentzian_knn,4h,0.1742809277412792,0.2261799882373275,0.2026772594097676,0.0766858487447264,0.5581395348837209,0.2704765004997114,0.085716375328102,816,,,,,,,,,4,4,500,16,1.0,,,,0.05,
lorentzian_knn,4h,0.1702103941809588,0.2227997048703218,0.196807884212516,0.0734938232302507,0.679890560875513,0.2661692472459277,0.080697526390585,994,,,,,,,,,8,8,1000,8,2.0,,,,0.05,
lorentzian_knn,4h,0.1586332534190185,0.2187775149283211,0.1863272566748086,0.0507469014841583,0.8440492476060192,0.3421326017358517,0.0713878404734267,1234,,,,,,,,,4,4,1000,8,1.0,,,,0.05,
lorentzian_knn,4h,0.155438151238347,0.2079113091386648,0.1859456216927975,0.0549664702501395,0.4274965800273598,0.3164766418744397,0.0715288963684402,625,,,,,,,,,8,8,500,16,0.5,,,,0.05,
lorentzian_knn,4h,0.155310303183748,0.2146595418548256,0.1824926881107515,0.048995600028641,0.8440492476060192,0.3379763177421403,0.0680050385930916,1234,,,,,,,,,4,4,1000,8,2.0,,,,0.05,
lorentzian_knn,4h,0.1545751428777633,0.2220335964900876,0.1779487027511033,0.0412569781879909,1.1819425444596443,0.3750466523816345,0.0634415040116204,1728,,,,,,,,,8,4,1000,4,0.5,,,,0.05,
lorentzian_knn,4h,0.1526306754819558,0.2079012228782255,0.1786203010243826,0.0529469867445029,0.753077975376197,0.2978108959237158,0.0646791900636717,1101,,,,,,,,,4,8,500,8,2.0,,,,0.05,
lorentzian_knn,4h,0.1490275662869168,0.2149894801021575,0.1722484632446239,0.0378574509088889,1.179890560875513,0.3763731331241631,0.0583127219934767,1725,,,,,,,,,8,4,1000,4,1.0,,,,0.05,
lorentzian_knn,4h,0.146868119168933,0.1980068335091454,0.1773448742803552,0.0482064116038942,0.4534883720930232,0.3284157481185178,0.0649460724496899,663,,,,,,,,,16,4,1000,16,2.0,,,,0.05,
lorentzian_knn,4h,0.1457753139262617,0.2108580124435253,0.1688640231222863,0.0359096733738855,1.183310533515732,0.3763731331241665,0.0552517469035175,1730,,,,,,,,,8,4,1000,4,2.0,,,,0.05,
lorentzian_knn,4h,0.1418899902708625,0.1956876338237272,0.1679839680606075,0.0440658210772979,0.7626538987688098,0.3072772864769949,0.055355980084334,1115,,,,,,,,,4,8,500,8,0.5,,,,0.05,
lorentzian_knn,4h,0.1390705725473215,0.1957064491880276,0.1602619449007851,0.0423646980062499,0.8242134062927496,0.2815149311844546,0.0486392018895124,1205,,,,,,,,,2,8,500,8,2.0,,,,0.05,
lorentzian_knn,4h,0.13527599644335,0.1797422238746707,0.1627711416546022,0.0484925479903367,0.4432284541723666,0.2660890483424573,0.0527010543611621,648,,,,,,,,,16,4,500,16,1.0,,,,0.05,
lorentzian_knn,4h,0.1296033381611584,0.1883862061299767,0.1542801308967521,0.026549388133807,1.1668946648426812,0.4007238901929518,0.0433053911565173,1706,,,,,,,,,4,8,1000,4,2.0,,,,0.05,
lorentzian_knn,4h,0.129199722072845,0.177581312148512,0.1554582778286162,0.038432379549518,0.5807113543091655,0.2893171326111184,0.0452925205413493,849,,,,,,,,,16,8,500,8,2.0,,,,0.05,
lorentzian_knn,4h,0.1272849827220217,0.178026958542863,0.1526788342121751,0.0342351634707466,0.7564979480164159,0.3035394132889156,0.0422832739362425,1106,,,,,,,,,4,8,500,8,1.0,,,,0.05,
lorentzian_knn,4h,0.1254336190761704,0.182985680151103,0.1498831608737141,0.0242479958453834,1.1668946648426812,0.4007967246335182,0.0395041248601581,1706,,,,,,,,,4,8,1000,4,1.0,,,,0.05,
lorentzian_knn,4h,0.1219599090565574,0.1649100654143789,0.1500660189955399,0.0365869239738129,0.4459644322845417,0.2838297850945644,0.0422532621859505,652,,,,,,,,,16,4,500,16,0.5,,,,0.05,
lorentzian_knn,4h,0.1214684079580944,0.1690039461842395,0.1479689514320974,0.0315871468492311,0.5834473324213406,0.3039614454221379,0.0390206886331849,853,,,,,,,,,16,8,500,8,1.0,,,,0.05,
lorentzian_knn,4h,0.1167467129795005,0.1580740693013813,0.1434898212744861,0.034900462922007,0.4439124487004104,0.2622754793567084,0.0371760388496249,649,,,,,,,,,16,4,500,16,2.0,,,,0.05,
lorentzian_knn,4h,0.1161990015018244,0.1630124679028886,0.1468335249314604,0.0231465228707694,0.6060191518467852,0.4329383806192103,0.0407522323971003,886,,,,,,,,,4,4,1000,16,0.5,,,,0.05,
lorentzian_knn,4h,0.1159780676246619,0.1597590233931162,0.1431297685987054,0.030451758959346,0.5581395348837209,0.2793525527669658,0.0345157830456253,816,,,,,,,,,4,4,500,16,0.5,,,,0.05,
lorentzian_knn,4h,0.1140888141180501,0.1606733713595661,0.1443375907370195,0.0217272945103927,0.603967168262654,0.4407309356146389,0.0389160428960971,883,,,,,,,,,4,4,1000,16,1.0,,,,0.05,
lorentzian_knn,4h,0.1112405263377818,0.1620411791644871,0.1327706836661532,0.0219761652404699,0.8317373461012312,0.2847319069722746,0.0253031316339221,1216,,,,,,,,,2,8,500,8,1.0,,,,0.05,
lorentzian_knn,4h,0.1055253711419815,0.157772077255138,0.1285987094269537,0.0127897580394675,1.1757865937072502,0.4054026685751376,0.020933213118232,1719,,,,,,,,,4,8,1000,4,0.5,,,,0.05,
lorentzian_knn,4h,0.1016125584435481,0.1487074059454029,0.1267540737152969,0.0136779131693264,0.9274965800273598,0.3480606206303063,0.0192081261353523,1356,,,,,,,,,2,4,1000,8,0.5,,,,0.05,
lorentzian_knn,4h,0.095632759890757,0.1400536777797214,0.1219377686802598,0.0100998605826351,0.8734610123119015,0.3652617163309475,0.0148604100826658,1277,,,,,,,,,16,8,500,4,0.5,,,,0.05,
lorentzian_knn,4h,0.09227179939237,0.1390194800968486,0.1138612288969096,0.0083521289485258,0.8365253077975376,0.2855540878002465,0.0095883975289076,1223,,,,,,,,,2,8,500,8,0.5,,,,0.05,
lorentzian_knn,4h,0.08215640475094,0.124559576651266,0.1063576268950452,0.0014176200730668,0.9117647058823528,0.341352438496869,0.0019399151164554,1333,,,,,,,,,2,4,1000,8,2.0,,,,0.05,
lorentzian_knn,4h,0.0759246515326771,0.1164468175658227,0.099279705896939,-0.0014599575424454,0.8980848153214774,0.356618103323687,-0.002084048249056,1313,,,,,,,,,4,4,1000,8,1.0,,,,0.05,
lorentzian_knn,4h,0.0732346724374373,0.1135251054645756,0.097007552128526,-0.0042587846231689,0.9158686730506156,0.3464035304580113,-0.0058966987030209,1339,,,,,,,,,2,4,1000,8,1.0,,,,0.05,
lorentzian_knn,4h,0.0684047377788393,0.1052174792000898,0.0926164182909888,-0.0048905979616442,0.579343365253078,0.3026218528917124,-0.0059156177331543,847,,,,,,,,,16,8,500,8,0.5,,,,0.05,
lorentzian_knn,4h,0.0633213830688142,0.1006121252833368,0.0859521127023846,-0.0090303361841197,0.8905608755129959,0.3517932805831064,-0.0126654704702768,1302,,,,,,,,,4,4,1000,8,2.0,,,,0.05,
lorentzian_knn,4h,0.0627997521004944,0.0950749403859461,0.0856157574291368,-0.0030498376087503,0.6094391244870041,0.4709597148945362,-0.0057415192915413,891,,,,,,,,,4,4,1000,16,2.0,,,,0.05,
lorentzian_knn,4h,0.0560460106039517,0.0935135761449461,0.0772448573421128,-0.0151095901888683,1.1491108071135432,0.2982837869155405,-0.0179326070745446,1680,,,,,,,,,16,4,1000,4,2.0,,,,0.05,
lorentzian_knn,4h,0.0553210606269006,0.0886983528288956,0.0765957436255207,-0.0104566786410461,0.7373461012311902,0.3508425318378281,-0.0146155326747511,1078,,,,,,,,,16,4,1000,8,1.0,,,,0.05,
lorentzian_knn,4h,0.0442254724967537,0.0789846289423335,0.0652898549229841,-0.0231844518569162,1.146374829001368,0.2971935830968899,-0.0273174549041888,1676,,,,,,,,,16,4,1000,4,1.0,,,,0.05,
lorentzian_knn,4h,0.0410114573086201,0.0721942033890982,0.063063081477694,-0.0226171616344247,0.8768809849521204,0.3749645033726215,-0.0335423006941747,1282,,,,,,,,,16,8,500,4,2.0,,,,0.05,
lorentzian_knn,4h,0.036841917078388,0.0674419234363048,0.0574311259829054,-0.0245473003033517,0.905608755129959,0.3681098504278597,-0.0357094098481308,1324,,,,,,,,,4,4,1000,8,0.5,,,,0.05,
lorentzian_knn,4h,0.0341784702613165,0.0589135724623526,0.0548654145660652,-0.01948861031148,0.3679890560875513,0.2181864474760969,-0.0169252921764939,538,,,,,,,,,16,8,500,16,0.5,,,,0.03,
lorentzian_knn,4h,0.0334104741356325,0.0672505674410486,0.0568021826263403,-0.0351013587622966,1.2113543091655268,0.3226846744029084,-0.0446073228717081,1771,,,,,,,,,8,4,500,4,0.5,,,,0.05,
lorentzian_knn,4h,0.0329660404473787,0.0623250307657097,0.0544161059815601,-0.0276293455112438,0.874829001367989,0.3716426929384633,-0.0405034642898886,1279,,,,,,,,,16,8,500,4,1.0,,,,0.05,
lorentzian_knn,4h,0.022140673995167,0.0469204423242847,0.0406461701054583,-0.0294045132206146,0.7366621067031464,0.3580620298450375,-0.0415143251024498,1077,,,,,,,,,16,4,1000,8,0.5,,,,0.05,
lorentzian_knn,4h,0.0179150855449105,0.0486577836104378,0.040762638671094,-0.0459227316686427,1.2058823529411764,0.3172839301311485,-0.0571028592100653,1763,,,,,,,,,8,4,500,4,2.0,,,,0.05,
lorentzian_knn,4h,0.0169786938300254,0.0407231970110497,0.0351872067314694,-0.0328891566461176,0.738030095759234,0.3504581364375302,-0.0453797655541001,1079,,,,,,,,,16,4,1000,8,2.0,,,,0.05,
lorentzian_knn,4h,0.0126189137871474,0.0422769541565878,0.0357214687472324,-0.050027694998858,1.2031463748290014,0.3167134917028181,-0.0619762881037712,1759,,,,,,,,,8,4,500,4,1.0,,,,0.05,
lorentzian_knn,4h,0.0104573430700972,0.0366027540856677,0.0294190569769546,-0.0433649188575208,1.2544459644322845,0.3511001583960502,-0.0596105506125142,1834,,,,,,,,,4,4,1000,4,1.0,,,,0.05,
lorentzian_knn,4h,0.006455181148076,0.0325332085260083,0.0270342279642658,-0.0488945688386902,1.146374829001368,0.2972492966216226,-0.0569622993564929,1676,,,,,,,,,16,4,1000,4,0.5,,,,0.05,
lorentzian_knn,4h,0.0064547172947348,0.0274304022221007,0.02554792802449,-0.0406060733381748,0.3645690834473324,0.2227413982513545,-0.0357427402451027,533,,,,,,,,,16,8,500,16,1.0,,,,0.03,
lorentzian_knn,4h,0.0025926324207232,0.027947335193682,0.0226122569627989,-0.0512332624852975,1.1634746922024624,0.3362581996589507,-0.0672462637223301,1701,,,,,,,,,2,8,500,4,0.5,,,,0.05,
lorentzian_knn,4h,0.0025926324207232,0.027947335193682,0.0226122569627989,-0.0512332624852975,1.1634746922024624,0.3362581996589507,-0.0672462637223301,1701,,,,,,,,,2,8,500,4,1.0,,,,0.05,
lorentzian_knn,4h,0.0025926324207232,0.027947335193682,0.0226122569627989,-0.0512332624852975,1.1634746922024624,0.3362581996589507,-0.0672462637223301,1701,,,,,,,,,2,8,500,4,2.0,,,,0.05,
lorentzian_knn,4h,0.0001892302211534,0.023230838916538,0.0186854884564451,-0.0490291729413178,1.2544459644322845,0.3554895732526938,-0.0680131107005991,1834,,,,,,,,,4,4,1000,4,2.0,,,,0.05,
lorentzian_knn,4h,-0.0002302827827298,0.0234663086222976,0.0208087553736726,-0.0528647761458356,0.6826265389876881,0.3229952988886128,-0.066666199774552,998,,,,,,,,,16,4,500,8,2.0,,,,0.05,
