strategy,timeframe,composite,sortino,sharpe,calmar,trades_per_day,max_drawdown,total_return,n_trades
volty_expan_close+atr_ratio,1h,1.4907776941457351,1.2504203350542402,1.42662601312554,1.8754058539545908,0.4384404924760602,0.15247708513429795,1.7385203337473731,641
volty_expan_close+atr_ratio,1h,0.9196858530408094,0.8839438072022779,0.8949997371540145,0.9920280300456463,0.6094391244870041,0.19650997218308708,1.0409012465412786,891
volty_expan_close+atr_ratio,1h,1.0320784570927537,0.9760594122762069,1.030085749047331,1.1087632248935726,0.5218878248974008,0.19603283582462402,1.1985955054652724,763
volty_expan_close+atr_ratio,1h,1.1909511352880415,1.0713793190111485,1.2062815784330951,1.3350497805121784,0.4240766073871409,0.18429329546329357,1.4135889855319181,620
volty_expan_close+atr_ratio,1h,-1.0437318217555174,-1.3580783811410384,-1.3061286058745374,-0.3622062917891361,3.585499316005472,0.7733142588725281,-0.7319029431844314,5242
volty_expan_close+atr_ratio,1h,-0.7340433585456313,-0.8908615837056526,-0.9573260947461187,-0.3016696554651151,2.746922024623803,0.656835101247371,-0.587102643086113,4016
volty_expan_close+atr_ratio,1h,-0.5504305633036347,-0.6204265983378519,-0.7487730151163055,-0.2587600647786743,2.0471956224350207,0.5558145089041279,-0.4631192519694315,2993
volty_expan_close+atr_ratio,1h,-1.1934573403333015,-1.5403231657858731,-1.5318199832533503,-0.39260693014315734,3.5779753761969904,0.824234076153086,-0.7911355173128759,5231
volty_expan_close+atr_ratio,1h,-0.8902223474053522,-1.0776580694820173,-1.1970908285676296,-0.33343957014085485,2.7414500683994527,0.728853467118037,-0.6721754049701134,4008
volty_expan_close+atr_ratio,1h,-0.688997817861043,-0.7776844917864332,-0.9704512670961468,-0.2892954700587521,2.0410396716826265,0.6346499333447643,-0.5562725195251584,2984
volty_expan_close+atr_ratio,1h,-0.20781505470272202,-0.22815316758343498,-0.22142893316719806,-0.16708369239729537,2.3276333789329686,0.463064699173665,-0.27570813030629693,3403
volty_expan_close+atr_ratio,1h,-0.022437040371824264,-0.005881998888047016,-0.006189621159783225,-0.06075784822890163,1.8645690834473325,0.4042835034308484,-0.09481827065674166,2726
volty_expan_close+atr_ratio,1h,0.053951900765847535,0.0740065144474132,0.08704869810793836,-0.005884381484997513,1.4261285909712722,0.327296667145598,-0.007692227361466445,2085
volty_expan_close+atr_ratio,1h,-0.4084431499618439,-0.4775110038290197,-0.47470557991215095,-0.2500902481886357,2.319425444596443,0.5437636124664689,-0.443173323057047,3391
volty_expan_close+atr_ratio,1h,-0.22937390990082326,-0.2409202586067621,-0.2602142351524865,-0.18313845304124157,1.8570451436388509,0.43945244093194336,-0.2854383840962126,2715
volty_expan_close+atr_ratio,1h,-0.11318483504577294,-0.09818201036845342,-0.11823055208193498,-0.12814288424603693,1.4192886456908345,0.34167517107956163,-0.16417252627051598,2075
volty_expan_close+atr_ratio,1h,0.6681677382278165,0.6927073918659087,0.691587972427894,0.612027965843616,1.1436388508891928,0.23020132637218038,0.6954881502766102,1672
volty_expan_close+atr_ratio,1h,0.8465481249403198,0.8054149821202976,0.8551700306363991,0.8927704096709366,0.9637482900136799,0.1920905487783148,0.885137076150285,1409
volty_expan_close+atr_ratio,1h,0.9817363395644105,0.887617742047129,1.0149871705120914,1.073976971973105,0.7749658002735978,0.18572425236317597,1.0720015285808622,1133
volty_expan_close+atr_ratio,1h,0.35225627729378284,0.39395941161684467,0.3975506314112844,0.2513577440788655,1.1333789329685362,0.27145029356825207,0.3026305734395348,1657
