strategy,timeframe,composite,sortino,sharpe,calmar,trades_per_day,max_drawdown,total_return,n_trades
volty_expan_close+atr_ratio+garch,4h,1.513770561015415,1.241434626016322,1.37234284336662,2.0183128586630006,0.2082191780821917,0.1152031622998694,0.2332221626808932,76
volty_expan_close+atr_ratio+garch,4h,1.5113714330051342,1.2719387323722138,1.3867469985401002,1.955239468314062,0.4,0.1122881402832265,0.2202135590972488,146
volty_expan_close,4h,1.499087577513399,1.4132320548523531,1.2700967172471207,1.842552467994405,0.1808219178082191,0.1650163160126151,0.3050000419579308,66
volty_expan_close,4h,1.49132386525002,1.3843330661516955,1.3630950952381629,1.7622070340596423,0.1315068493150684,0.1674346213846361,0.2959721621288011,48
vec_rsi_regime,4h,1.48968849319426,0.8606610475127126,1.2687139884603336,2.5493662588369164,0.1013698630136986,0.0508649795882664,0.1300508943210679,37
rsi_ema_filter,30m,1.4845636081767055,0.2901568675163993,1.9216946206217345,2.639974916612086,0.0082191780821917,0.0045388264256449,0.0120112846428285,3
vec_rsi_regime,4h,1.4807047897277656,0.9418370573214238,1.3924525109881,2.2874473783425544,0.1041095890410958,0.0716773747535185,0.1644424871128784,38
volty_expan_close+garch,4h,1.4757701524070752,1.3060820088621286,1.3180040909582966,1.8597870719157827,0.1671232876712328,0.1259158974277475,0.23488840415102,61
rsi+atr_ratio_low,4h,1.473494009322048,0.6413030029805541,1.840005120236254,2.2165709068631667,0.0054794520547945,0.0513537905628468,0.1141583397476285,2
rsi+atr_ratio_low,4h,1.473494009322048,0.6413030029805541,1.840005120236254,2.2165709068631667,0.0054794520547945,0.0513537905628468,0.1141583397476285,2
vec_rsi_regime,4h,1.4727229803045851,1.2898192688839532,1.4544250811781223,1.734892494658557,0.1945205479452054,0.1412672221678953,0.245831409059057,71
vec_rsi_regime,4h,1.4716564949886255,1.2588828892912138,1.236605416002924,1.9904057149042096,0.6164383561643836,0.1138460914056363,0.2272864815959827,225
volty_expan_close+atr_ratio+garch,4h,1.4663399107538333,1.1707684000494138,1.364968480809576,1.961806688303983,0.1123287671232876,0.1063855949715372,0.2093358416499553,41
volty_expan_close+atr_ratio+garch,1h,1.4558456247466518,1.2203770080025045,1.3035019277507274,1.922147477401439,0.3917808219178082,0.1221145543095465,0.2353464339559474,143
vec_rsi_regime,4h,1.4478162950756468,1.329641208004917,1.1772850666453412,1.875914306266926,0.673972602739726,0.1241101702549285,0.2335271904795578,246
vec_rsi_regime,4h,1.4472111161713812,1.2527938542794494,1.25453141979871,1.8991138283999611,0.5863013698630137,0.1173511186349178,0.2235373833966558,214
volty_expan_close+atr_ratio,4h,1.4453318292608697,1.4621211614321956,1.2915146310100083,1.5767632512832956,0.8876712328767123,0.1632022923650815,0.2581204416706226,324
vec_rsi_regime,1h,1.4395484271376198,1.3703960696845294,1.467192868231867,1.50410712931416,0.6986301369863014,0.1533647072933001,0.2312894694402098,255
vec_rsi_regime,4h,1.4378524872008214,1.0647265917959607,1.1533570039820362,2.2198491642927536,0.4630136986301369,0.0843115330103506,0.1877170240900683,169
volty_expan_close+atr_ratio,4h,1.4307024439815257,1.24114068932349,1.3000944705513815,1.814059423622383,0.1397260273972602,0.1396611849662546,0.2541293696638366,51
vec_rsi_regime,1h,1.4284617232497308,1.549251599975022,1.5800756692211146,1.115794608311291,0.6438356164383562,0.2459659708304655,0.2751886401884687,235
vec_rsi_regime,4h,1.4268135570607736,1.073754330597247,1.4033065671544984,1.9210661822517507,0.147945205479452,0.1036288092889196,0.1996743764767515,54
volty_expan_close+atr_ratio+garch,4h,1.425244908349213,1.0830259930649306,1.3896814777097537,1.917100226034382,0.084931506849315,0.0949150378176602,0.1825031205774123,31
vec_rsi_regime,4h,1.4204176286193062,1.3661544042453533,1.2715729902718165,1.6416132327987334,0.6547945205479452,0.1599200979736759,0.2633335470030395,239
rsi_ema_filter,1h,1.4157313832646288,0.1087825231033403,1.3017202824923155,3.272340964251993,0.0027397260273972,0.0012997404183207,0.004263411530445,1
vec_rsi_regime,4h,1.4121125357517812,1.1296613082694351,1.1434086851148917,2.057418023031799,0.4849315068493151,0.0936121048906296,0.1931748738036801,177
vec_rsi_regime,4h,1.411628279240584,0.8313286487299824,1.1987981509893666,2.398191248172604,0.1068493150684931,0.0660998933611763,0.1589873174552893,39
volty_expan_close+atr_ratio,4h,1.4092174639181314,1.1595363162281282,1.2910239938767334,1.8603191308795344,0.1150684931506849,0.1207084639880612,0.2252360940767272,42
volty_expan_close+atr_ratio,4h,1.397731274577329,1.041221121273571,1.2711822319891897,1.9996271882371457,0.0986301369863013,0.0980798401190988,0.1967101312803517,36
rsi,4h,1.392302492222513,1.2393395127684854,1.402804995486777,1.585750628230285,0.0904109589041095,0.1634569656358281,0.2599973564246515,33
volty_expan_close+atr_ratio+garch,4h,1.389461613545486,1.1891865499794092,1.369851242653198,1.6761054025258768,0.2164383561643835,0.1337359428183006,0.224834044744647,79
vec_rsi_regime,4h,1.388618078809004,1.1970015742085434,1.4578528313822536,1.574871999036369,0.2356164383561644,0.1540767065100169,0.2433909337169432,86
rsi+atr_ratio_low,1h,1.3857031108169346,0.4525753894961336,1.6212172231054431,2.3943592936228275,0.0356164383561643,0.033663658752635,0.0808037250789605,13
volty_expan_close+atr_ratio+garch,1h,1.38532001620386,1.1334335765658636,1.2494649918691212,1.8570236267225937,0.4575342465753425,0.1195012306397473,0.2225038322994297,167
vec_rsi_regime,4h,1.3845362512005943,1.2320151186088095,1.4207292935608054,1.5517047189627629,0.1917808219178082,0.1603398212545022,0.2495604594118603,70
volty_expan_close+atr_ratio,4h,1.3831017927594376,0.9228478104587984,1.1134781087896726,2.2663974531300544,0.3178082191780822,0.0704467570349712,0.1601310686879189,116
vec_rsi_regime,4h,1.379366948285607,0.9000836906075339,1.346233471873779,2.0515447682682,0.1315068493150684,0.0913755535515581,0.1880201471996175,48
vec_rsi_regime,4h,1.376921143508041,1.1920999947904305,1.344951338389375,1.6553191469168549,0.210958904109589,0.1456633111517511,0.2418540021977737,77
vec_rsi_regime,4h,1.3756535951783977,1.2573402108293512,1.3842929017459855,1.5247654677428706,0.1589041095890411,0.154561621319431,0.2363868264740744,58
volty_expan_close+atr_ratio,4h,1.369603536637527,1.2420788118136523,1.1827241911327004,1.7265158485741865,0.5726027397260274,0.1269752337476207,0.2198870397997808,209
vec_rsi_regime,4h,1.3660209738135949,0.7253157148018539,1.1935391298291171,2.392776496480394,0.1178082191780822,0.0649583627280434,0.1558882735771867,43
volty_expan_close+atr_ratio+garch,4h,1.3610584318258858,0.986640495899412,1.211619032342392,2.0097217458780117,0.1095890410958904,0.0860931153521223,0.1735361843896815,40
volty_expan_close,4h,1.3585512479431827,1.1361639736670337,1.1408883696421408,1.8727304919457568,0.136986301369863,0.116316618233981,0.2184873842289393,50
volty_expan_close,4h,1.3583855343274425,1.0251738015445897,1.1388785710897429,2.022174807942279,0.1753424657534246,0.0953077735418925,0.1933050389731555,64
vec_rsi_regime,4h,1.3583461601477185,0.9483467628613976,1.2570188186745117,2.006339364669352,0.1123287671232876,0.0787714884635289,0.1585079677058038,41
volty_expan_close+atr_ratio+garch,1h,1.349971286371686,1.0467369279890264,1.2010498174596325,1.903205233127285,0.3917808219178082,0.1045954828638761,0.1995886260931549,143
volty_expan_close+atr_ratio,4h,1.3497597054402233,1.1680802435645492,1.120033937288913,1.8217247560924328,0.5945205479452055,0.1154458701162748,0.2109436979297718,217
vec_rsi_regime,4h,1.3495973818659082,0.8861125174239535,1.1795738416555184,2.1376007413322373,0.1616438356164383,0.0824343301131126,0.1767348090991219,59
volty_expan_close,1h,1.3483682878226877,1.1705248479538644,1.1776149093136916,1.7562462528234482,0.4027397260273972,0.137968232406309,0.2429525228534232,147
vec_rsi_regime,4h,1.3189970210575903,0.8098851642820835,1.2021044176795908,2.114705433469599,0.0986301369863013,0.0704250135373204,0.1493652421429815,36
